feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,WB16A3C
1.1700423,0.3872399,0.066365466,-0.7900318,-0.5797463,0.67829627,-0.6593962,4
0.3581115,-0.6399117,0.863968,-0.22097653,-0.9461579,0.45754215,2.0556824,2
-0.41243792,-0.15573409,-0.0010426342,1.0731213,-0.55585325,0.58276147,0.39292446,2
0.92738205,0.017483024,2.4174848,-0.5721021,0.6947504,0.037238583,2.480233,3
0.41756174,1.4775563,1.0706517,0.24254411,2.3658547,-1.6628484,0.98101443,2
1.5807325,-2.287162,2.4845068,-0.59578997,0.47457725,3.0290477,-0.8041257,4
-1.1460419,-0.021638572,2.2533119,2.5701785,1.4379503,0.018546265,1.6200098,1
2.7333958,1.8543836,-2.3790174,1.408037,-1.2180246,1.2617255,0.23010607,2
-0.18897773,0.5262208,0.07296135,0.68726146,-0.5505563,1.6151105,0.874722,1
-1.1162778,0.74359494,1.5570643,0.19786346,0.49197307,-0.3052492,0.22706188,1
-0.8185774,2.97943,1.1879705,0.7413262,1.6539185,0.44482532,1.7771536,2
-0.16053623,0.38367915,1.7349433,-0.60397744,0.28574222,1.8521415,0.55975693,2
-0.1613267,1.3119893,1.6097046,1.8147311,-0.5358457,-0.82752645,-0.27639797,1
-1.9423747,-0.28059793,-0.18499835,0.9207074,-2.369091,-1.969915,0.5543829,3
-0.19211985,1.4492593,-0.4558944,-1.4434398,-1.3536859,1.3748573,-0.84695965,2
-0.26341355,-0.0029637332,-0.068039775,-2.0814073,-2.240082,-0.28453287,2.4584897,1
0.4441056,-1.3120425,2.2121747,1.2864628,0.77605486,0.52120054,1.8226079,1
-1.6815852,0.50469714,-1.8474607,1.2813305,-0.91793156,-0.6167125,0.78132224,2
0.99917066,-2.95541,-0.24173544,0.65805286,-2.530107,1.5929728,1.4227567,5
0.05283199,-0.7762434,-0.16303106,1.122929,-0.7109515,0.11245484,-1.1364019,3
-0.47771084,0.071573995,0.15257026,-0.9195667,-1.1768681,-0.11990109,1.0830204,3
-0.66262335,1.2820623,-0.77987283,-1.1923107,-1.4498875,0.29194665,1.3415312,2
-1.2883962,3.2514982,-0.0584673,-0.7385483,-0.82730055,-2.8108563,-0.75630414,2
-0.24082974,1.718799,2.9617078,1.2307996,0.07162285,-1.1260313,-0.035147864,4
-0.6982936,1.3617792,0.88496435,-0.5487495,-1.7885574,0.5998069,-0.4930712,2
-0.095649116,-0.24376716,1.749064,-0.47599286,1.9803699,0.24502787,0.70993006,3
0.12221195,-1.2176976,-0.6998714,-0.5008812,-1.7771126,-2.1250672,-1.6069292,2
1.8660105,0.7970531,0.99998945,-0.47558534,-1.8708411,-0.14583202,-3.0612633,4
1.8263986,2.1172397,2.7624323,-0.09346809,0.4104954,-0.3402517,-0.090225294,1
0.29851842,-0.74969786,3.4129925,-3.088762,-1.1727984,1.4461553,0.7027478,2
2.5752325,0.95767635,1.3835509,-0.63070786,-0.7368224,0.9417767,-1.6064266,3
0.4219898,0.8372515,2.854955,1.2132248,-0.6507805,-0.17576447,1.094179,2
0.20483497,0.43499485,1.3179747,0.90047795,-0.33693483,-1.1547565,0.13277094,1
-1.4522196,0.15863936,1.874649,-2.7617612,-3.2160645,0.4642981,0.9279944,2
1.403157,-3.0593321,1.5257387,0.024657372,0.33588794,0.036958516,1.1231179,2
-1.2160463,-0.6780704,1.7646021,1.0454065,-0.91805506,-0.5769072,-1.6602262,4
0.42653108,0.04368477,1.6078196,-1.336959,-1.4082267,0.5464984,-1.3291887,2
1.7310619,-2.9355943,1.6483471,1.0582625,-2.30985,2.52142,-1.7400347,5
4.6754527,0.8215588,0.22626494,-3.26164,-3.507593,-2.0007012,3.6006563,2
0.4770436,1.5498877,1.7706603,-2.1221516,-0.84726274,-0.3686174,-0.33122134,2
-0.41704553,1.5999933,0.25356773,-0.08869354,0.05998355,-0.23585875,1.4870296,1
2.266529,-4.6200757,-0.23214619,1.8940492,-4.3772635,4.1078305,2.0578833,2
0.2760671,2.8184547,0.8768899,1.8652108,-0.19516206,1.2636001,0.8009546,2
1.6251078,-0.53171855,1.3385073,0.4411039,-3.1643965,-2.4504664,-1.3070754,1
2.1085353,1.396728,1.0773969,-0.049172774,-0.6589084,-1.174666,-0.7807718,1
-0.009617563,0.92093366,-0.549053,-0.5990675,-1.6220734,0.7867026,0.39262775,3
0.19268353,0.2983737,3.77293,-1.3255925,0.38078347,1.76651,0.046154056,1
0.032819103,-0.28057617,0.5774686,1.9528661,0.031928025,0.76199603,-2.8118625,4
1.2305981,-0.7685662,-0.9305514,-1.1602668,0.27888507,-0.012513941,-2.1280682,3
0.7588911,-1.2291301,0.61247367,0.27290195,-0.37940493,1.3954912,-1.9041177,3
5.1877584,-0.5016764,4.2640705,-0.32179934,1.3833799,2.303692,0.6516669,1
0.49201217,0.76827884,1.4462898,-0.39793926,0.19636141,2.2704222,2.3650846,1
-0.558541,0.50801474,0.6841094,2.0631623,-0.8195518,0.70795465,-1.3012502,4
-1.7647032,-0.83896387,0.6839673,-0.43691957,-2.330254,2.301694,1.226732,3
0.08454493,-0.1777726,0.6230728,0.8095115,-1.1152319,-0.77422726,0.22008495,2
-0.20124081,-0.87159723,-0.44174212,-0.55264515,-0.2582953,0.31314003,-0.82291603,2
0.8014518,-0.23189189,1.8186266,-0.73560077,1.0734088,0.67303133,-0.24264073,4
-0.8906766,0.67886966,0.2817852,-1.4206461,-1.5473688,-1.063231,-0.5470336,4
0.9977157,1.1170406,0.86913174,-0.11090761,-0.6901227,0.20368567,0.7717579,1
2.2357109,-1.3127108,0.9107175,1.1716591,-0.7945979,-0.05844187,1.2051538,1
1.5001312,1.5903462,1.8853894,0.09771356,0.52313006,0.54374003,-0.4539743,2
1.2632481,0.94395524,1.8850437,-0.67659086,-0.68729436,-0.25638455,-0.337907,2
0.35195574,-0.30147457,0.55641156,0.06548703,0.2580973,-1.0732703,-0.17241475,2
-0.7623629,1.5851262,0.26451966,0.43907577,0.004411429,-1.6269358,0.71474266,1
4.1006217,-2.8171637,-0.16473863,1.6173031,-2.9869437,2.647669,2.3318408,2
2.4496088,-1.9299862,0.65902513,2.650196,-0.8929585,1.4134256,0.009179059,2
2.310284,-2.3239908,2.6936452,-1.6269503,0.15959309,-0.40086538,-0.44823778,2
3.3318572,-3.3530958,-0.7726066,1.3431046,-1.9946164,3.2633224,2.719541,5
0.91710985,2.5117743,-0.966081,0.96424276,-1.2909138,0.82559717,1.8171512,3
3.132266,-3.0376294,-0.09109926,1.2491616,-2.4945927,4.337066,2.2434204,2
1.3050772,0.3235427,0.25154907,-0.24179262,-1.9899598,-0.07295589,0.59805894,1
-0.32272038,-1.8991319,2.0431447,0.29125097,0.26139912,0.16593562,0.12591147,2
-0.0011356063,0.81500053,0.32093632,-0.554458,-0.93524253,0.4585551,0.11638412,2
1.6663866,0.8885271,1.20042,-0.8428489,-0.45886436,-0.36310154,-0.06136302,2
-0.58147776,1.9137027,-0.80874,-2.2692046,-1.581613,-1.0069166,2.7175913,1
-1.8662469,0.12693438,0.46390766,-0.3173815,-1.4830012,-1.60094,1.9951735,2
3.5316799,-3.3678257,0.63396746,-1.4647658,-1.6694552,1.4324976,-2.7240312,5
0.71562093,-0.12643257,1.8512064,-0.32480696,0.5162012,0.7836727,-0.5243538,1
1.9249526,3.9181173,0.8079705,-0.4692595,1.3982228,-0.09314857,2.2435315,2
1.1234168,0.6747577,2.483638,-2.1941836,-1.0372919,-2.5503676,0.039747063,2
1.2795082,1.9033712,1.6376492,-0.104022734,1.4090365,1.6252962,1.6767439,1
0.43887365,-0.7578105,-0.7127978,0.32302448,1.0101178,-1.0533308,0.049448643,2
-1.2380608,0.017535292,2.3412895,1.4013286,1.1106974,-1.7844532,0.5923265,2
0.0142615475,-2.190293,-0.75193375,-0.17452908,-0.38425285,-1.735328,-1.8302491,4
-0.94395024,0.35340697,0.16194078,-0.080607586,-1.3754685,-0.33350563,-0.3646169,3
0.6291785,2.0698173,0.5656016,-1.6745174,0.33360147,1.5060014,-0.27751037,2
-0.0528865,-1.0908688,3.3700376,0.12983483,-2.4494474,1.4386572,-1.0902852,3
-0.6489103,0.38066524,-0.3116036,0.43798614,-1.1990181,1.5445793,-0.24560578,3
-2.3173957,2.9874573,-0.54064804,1.3208773,0.63557243,-1.7929964,-1.15212,1
0.9017739,-0.9282241,1.380968,-1.4245443,0.20012511,1.0325004,-2.0093842,3
0.18548922,0.8334802,-0.25954825,-0.038396955,0.35680503,0.60966504,-0.7220255,2
-0.26069686,-1.8885586,-0.13433251,-2.2745533,-0.56904876,0.99125236,0.11154871,3
-1.0038186,0.26058823,-0.65811884,-0.033506006,-0.9549279,-0.2727895,-1.231408,3
0.25873175,0.07835931,0.083919376,2.2116463,-1.3464253,-0.29566324,0.7092892,4
0.18205142,2.193258,-2.0569644,1.7624844,-1.1856277,-0.9219034,2.0966887,2
-1.0143301,0.80385697,1.281918,-0.536022,-0.20790507,-0.08224144,2.9435377,2
0.25041133,-0.49430558,2.4712355,0.44489786,-0.2221757,0.123172134,2.3798118,1
2.9326625,1.9490505,-3.0229206,0.94114107,-2.4486554,-0.2981125,0.20311442,2
1.8730385,-1.5252572,0.7978829,0.3308894,-0.0629926,1.9550325,1.3771039,2
-0.9081504,-1.6358572,0.64616066,1.3307438,-0.16908374,1.7114036,0.7069234,2
-0.9608671,-1.1843822,1.685058,-0.49922222,-1.159325,0.00037095044,-0.5131312,2
1.629785,-0.30532187,2.6645744,1.1163173,0.31542867,0.39932442,3.3251765,1
2.1710455,0.93855524,1.5335803,1.3109722,-0.42835253,-2.436649,-0.10403547,1
0.5505702,-0.56511474,4.4795556,-1.9489692,-3.3870435,-2.06054,0.4966249,1
0.8791562,0.096006826,0.7110368,-4.630388,-0.29543152,-4.6022778,1.8959057,1
0.42305672,1.4566591,1.9526327,-1.3444556,0.5461654,1.9991875,0.061288048,1
1.0035126,-1.771131,0.7055209,-1.5214742,1.3981253,0.3341481,-1.4753641,2
-0.54089123,2.3359704,-0.2453268,-0.2392855,-2.3200436,1.1978192,0.6540158,2
0.5068976,1.502799,1.199689,-1.0712385,-3.3150997,-0.22394603,-1.5001287,3
0.8163446,-0.24809118,-0.1018578,0.9693599,-0.9329829,-0.8662208,0.37363616,2
-1.0115883,1.5955075,0.08327381,2.149539,-0.740481,0.33724752,0.97393376,2
-0.40122035,0.7245701,1.0355264,0.037910372,-0.17216845,-0.9439776,-0.51543546,2
-0.5902201,-0.06715514,0.7377431,-0.45431358,0.9960447,-0.62294835,0.301943,2
-0.6598647,-0.45565373,0.7904893,1.0024953,-0.9852406,-0.015301144,-0.44513017,2
-1.0187039,0.044686038,1.4021232,1.6740047,1.6320434,0.09927624,0.73134065,2
-0.5532439,0.4154614,-0.022911385,0.9181817,-0.6918057,0.04005156,-0.089895144,1
-2.5708015,0.509408,2.32031,0.71229,0.46842703,2.5778446,0.5814976,2
-0.24921721,-0.3208775,0.8539437,1.4634715,-0.9931792,-0.9573288,-2.0470436,3
-0.86977047,0.8609819,-0.5727358,-1.4827455,-1.4340316,0.119150564,1.1188203,2
-0.8567179,0.20789206,0.09902796,-1.580278,-0.9228197,0.49073792,-0.03250371,2
-0.65474695,2.8271499,0.7440001,-1.243494,-0.6999331,-1.0373114,-0.1535252,1
-0.025629692,0.91510314,2.3089173,-0.2989622,-0.5346594,0.42829356,-0.79816324,2
0.488825,-1.0544223,0.3995493,-0.08017626,0.3897597,0.32706723,-1.7080681,3
0.67543423,1.20599,0.10470325,-0.7648171,-0.38029858,-0.34050876,0.37774017,2
-0.7828523,-0.42393586,0.6164645,0.5065624,-0.6232771,-0.60507745,-0.58594966,2
-0.60744506,0.17818289,1.9674416,-1.538092,-1.165658,1.1266253,1.8623322,1
-1.0277106,-0.76856834,0.38700902,0.044007935,-2.176711,0.15149635,-1.8368765,2
-0.09750721,0.05217805,-0.026630796,-0.7745685,-1.6591265,0.3237444,0.7732725,2
1.2798085,2.6160784,-0.85944307,0.6704196,-1.3324875,1.7338346,2.1703453,1
-0.6322074,0.31797597,-0.12115525,0.37949148,-0.92352265,0.95725775,-1.3347692,4
3.3770075,-1.6901541,-2.0110276,2.4460566,-3.1840448,2.1077795,0.36998835,4
0.8553439,-0.04564987,0.32412434,0.16501436,-1.746588,1.5487087,0.6737535,2
-1.4143187,0.24549203,-0.20708396,-1.5132477,0.40381163,-0.794416,1.8669995,1
-1.566802,0.8498108,-0.7180433,1.519218,-2.0287507,-2.5610118,-3.7483566,4
1.7677422,-0.36220968,-1.8367982,2.952723,-3.3862016,1.2445687,-0.41514862,3
-0.0023535714,-1.9831613,0.7668592,-2.3860927,0.0345693,-0.54322153,-0.045910694,2
2.7116845,-0.8810551,-1.6597738,-0.24042112,-3.758488,3.5278618,0.9041888,1
0.49591896,1.837076,1.4378039,0.10666549,-0.8404285,-0.82935566,1.0545685,2
0.645207,0.42519253,-2.5956295,1.8017367,-1.0910958,-0.36430928,-0.872352,4
-0.8186423,2.3124604,-0.31504577,0.1530054,0.11926676,-1.4165894,1.6303838,2
1.2871288,0.27198687,0.16287957,0.5337315,-0.053320024,0.32716104,0.24618782,1
0.6474562,0.13422008,2.2462184,-0.69655824,-0.6080545,0.032691393,0.9675593,2
0.37404206,-0.6014533,-0.79104096,1.704897,-0.37487683,-0.7804821,-0.079531446,2
0.6162129,0.5738197,0.6721049,-0.50067705,-0.61550635,0.97838306,1.2176652,2
0.7487618,-1.1603308,1.2402763,-2.0770884,-0.93942493,-1.2616429,-0.6186117,2
-0.51502615,1.0759423,1.3740249,-1.3747746,-0.4870858,0.18341875,0.31130725,2
-0.16154099,-1.0707852,-0.7662705,0.28702158,-1.6296285,-0.18883198,-1.2170428,4
0.89612865,1.8914593,1.1258849,0.50417924,-0.17158484,-0.7533307,1.7506436,2
0.8095737,-0.84958357,0.20522878,1.5422753,-0.43941247,-1.2469672,-0.5110746,2
0.057161484,0.6102826,0.43889576,0.20410529,-1.5866945,0.41022998,1.0118352,1
0.76626235,1.0883865,1.3296026,1.0839806,-1.8731731,-0.84291327,-0.75875646,2
0.22667353,1.5768625,-0.60720307,-0.7188019,-1.497703,0.59586555,-0.9097829,2
0.39553788,0.5451941,-0.058911294,0.8759553,1.0547116,0.9682568,-0.38412285,2
0.22901262,0.50938,0.13481243,-0.2107028,-0.049716007,1.0855005,0.4706893,2
-1.9590482,-0.18494375,0.6126186,-0.11100321,-0.22736059,-1.4246252,-0.64064074,1
-1.2508869,0.41964173,1.6103349,0.5377445,0.25347987,0.6671642,-0.62956804,2
0.06590645,0.7552528,-0.5106208,-0.41200075,0.06298812,-0.08010885,1.0886154,2
-0.6125185,-0.87925076,1.0760777,0.0028407723,-0.9049596,-0.043578546,-1.3454176,4
0.6264327,-0.54627866,1.4346138,-0.25629157,1.4486858,0.92824155,1.3156013,1
-1.0325997,-1.4076604,0.84776103,1.2830524,0.03252589,-0.65700287,1.4190613,2
-1.6309297,0.4774989,0.46568072,0.28871578,0.82383865,-1.3793924,1.0459564,1
5.5424027,0.25487676,0.6483261,-2.0820365,-2.7007713,-2.1360981,7.4138145,1
-1.0508529,-0.8728868,1.4619478,-1.1810297,-2.127142,-0.4566911,-1.7475392,4
1.1770699,-0.07271514,1.2283541,0.84398097,0.1303925,2.260292,-0.6484342,2
-0.5993535,1.3526844,0.856334,0.54642606,0.028218592,-0.4881461,0.39322183,2
-0.3049503,-0.5502673,-0.3704692,-2.4624143,-0.08297786,-0.39258084,-0.15001366,2
-0.84569263,0.710804,-0.026914425,1.6813903,-1.0684601,-0.861326,-1.6925777,3
0.22164704,0.7389281,0.69317716,-0.8250586,1.2716607,-0.934911,-0.87273496,1
-0.23069943,-0.7702064,0.4125958,-1.8078911,-0.022071116,-0.050531097,-0.35075063,2
-0.6897514,1.075132,0.78387284,-1.6728342,-1.3093579,0.3719204,0.03624996,1
-0.016316818,-0.85894847,-1.4117376,0.40595907,-1.1955245,-0.7894671,-0.6789035,4
0.59647465,-2.9275293,0.58984816,1.182462,-1.3833939,-0.9694685,-3.098679,5
1.435402,-0.015864471,1.0316108,1.6001989,-1.3465545,-0.59863174,0.988246,2
-0.36862695,-0.11499905,-0.5017789,0.8874144,-1.2100984,0.10117554,-0.16522652,2
0.20865501,-1.3117796,0.44876915,1.937374,-0.8455725,1.6520733,-1.1725852,4
1.2717652,0.26703236,-1.0205637,1.5132731,-0.99407685,-2.3549,-0.30673346,2
-0.2832167,1.8453131,0.16409512,-0.1208863,-0.33390877,-0.45951825,0.8437125,2
0.21860705,0.20268291,1.3537064,0.052013025,-1.7051725,0.52977926,0.6909183,1
-0.18284906,-0.45357898,0.15663567,0.42709315,-1.2443413,0.4179655,0.449669,2
1.4760016,-0.50596046,-1.1754392,-0.12151488,-0.39864945,-0.22992106,-1.3361254,2
-0.99036837,-0.39987412,1.0826762,-0.4102356,-1.0981864,1.329204,-1.379572,3
1.6612308,-0.335949,0.8226302,1.6321102,-0.86392015,0.9591072,0.36917835,4
1.2494184,0.60978895,-0.60839564,0.89289045,-2.4579296,3.9034624,0.32908788,2
1.2673486,0.27544662,1.5615493,-0.20338094,-0.3980656,0.50318,-1.7248517,2
-1.621778,-0.13714576,0.29943976,0.529351,-2.4241567,1.9762523,-0.77223825,2
0.80810297,-0.19631098,-0.88132566,0.16765516,-1.0702474,0.4654501,-0.77918214,4
-1.017214,0.7627331,-0.2874586,-1.3474442,-1.5493766,0.363261,-0.53543496,2
0.21664526,0.32188708,1.3199979,1.5640967,0.26334172,0.38387603,1.1232708,1
1.0430183,2.1990077,1.6319185,0.60311764,-0.987702,-0.44967008,-0.2919587,2
-0.24733119,0.90983915,-0.24387713,-0.15518078,-1.2244965,0.42444363,1.4482615,2
-0.80404145,1.0900398,2.0283618,-0.8219481,-2.064273,0.16671772,0.93857574,4
-2.105238,0.87658656,-0.3509143,-1.1330619,-2.0552075,0.7787558,-0.9049265,2
1.4251431,-2.2705362,-0.21562065,-0.23638546,-2.703398,2.0778327,0.48061782,3
0.09873274,-0.36095697,0.56672627,0.70560753,-3.7092495,1.9905756,-0.56249774,2
0.9290708,1.8217201,0.015080482,-0.38675568,-0.13241674,-0.4895055,1.5795319,3
1.6543832,0.48533008,2.3255346,1.2568558,-1.1717296,-2.596686,-0.66594166,2
-0.30801192,0.43718445,-0.009457491,-0.3105506,-2.2209058,-0.008094673,-0.8798139,2
0.10143556,0.97958374,-0.77731603,0.5420609,-0.9141571,2.108702,0.008419119,2
-0.25755674,-0.4315757,-0.22797345,1.4285642,-2.3108573,0.34468323,-0.7475768,1
0.6267541,0.32967204,1.9671031,0.5844938,0.7468349,1.6697694,-0.24550791,2
-0.29325402,0.965111,0.69149786,-0.52023506,-2.3248682,-0.7568115,1.2396775,1
1.7252144,2.4530716,-1.9041157,1.1504602,2.089896,2.2055397,2.259104,2
0.36012414,0.8530638,1.2456474,0.42186126,-0.6558821,0.16226526,0.16126634,1
1.0360507,2.7566671,-0.34854788,1.6067123,-2.7882092,-0.44490165,1.1813952,1
1.0073665,1.2582333,-0.86453474,0.092230156,-2.7449636,-0.306775,-0.009535365,2
0.8008205,1.9388815,0.788709,-0.53618234,0.23207144,-1.2401813,0.25237733,2
1.3626201,-0.7359725,0.8275505,0.78633624,-1.6440104,-1.1204402,-0.22491792,2
1.0141965,1.8106048,1.1502709,0.443567,0.36668977,0.14198697,-0.50505745,3
-0.23422405,2.8633447,1.2653964,0.4920469,-1.4716334,-0.6277693,1.1578622,2
0.7548958,1.0333679,0.80834216,0.7140525,-1.3270016,0.13069211,1.8389928,1
0.23838107,1.0370141,-0.29133338,-1.5907999,0.30550078,0.11630534,0.59127915,2
-0.8307489,0.30328694,1.4529662,1.1783086,-1.5576168,0.5468452,0.62061346,2
0.769886,1.4430752,1.5974437,0.20882928,-0.99320984,-0.12612858,-0.27270383,1
-0.25896716,-0.22682394,0.55288994,-1.1333443,0.18823755,-1.2158893,0.6393159,1
-0.96539634,0.1829582,-1.0129104,-2.1217875,0.08386806,1.8172952,1.122396,2
0.67488104,1.1150446,1.1074177,-0.08320949,-0.9321914,0.44723597,0.42797065,1
0.628552,1.5397518,0.52323943,1.0714025,-1.3888183,-1.5814183,0.5287646,1
3.2344885,1.0928919,-3.798166,-0.21690577,-3.2379687,2.6212037,0.070791945,3
-0.99944085,0.88408625,0.8853435,-1.0984539,-0.63400173,-1.1538739,-0.20532598,2
-1.7913445,0.21523173,-0.49108702,-1.4028095,-0.032563422,1.1615454,1.9044324,2
-0.7929824,1.5066153,1.4097942,-0.81429446,1.2501563,-0.21685828,0.19998832,2
0.24807195,-0.3748677,1.9357572,-0.8667087,2.7893875,0.3421372,0.20719077,2
-2.0358176,0.71493554,-0.058735773,0.6336412,-1.3834774,0.06819365,1.0135695,1
-1.8528023,0.9483504,0.096684575,-1.0084921,-1.0175874,0.6905169,-0.037205335,1
0.88602567,-0.40956753,1.3148142,1.4884704,0.08844748,-1.352427,1.7847614,1
-0.45321828,1.4576384,0.08797578,1.440025,-0.75993747,0.40229943,1.3631938,1
2.603987,0.051235694,-2.6928473,0.44242188,0.7257722,1.7465417,-0.7554517,2
1.4875487,-2.9638443,-1.1229553,-0.54654866,-0.7544634,1.882942,-1.7413363,4
-0.2847907,0.12915182,0.7960355,0.3744686,-0.89322644,0.35329178,0.8602548,1
-0.7100495,0.10354595,1.0829506,0.71157336,-0.17249438,1.3529657,0.78309673,2
-1.9586983,1.7143184,-0.32644492,-0.20871454,-0.02607423,2.8552978,-1.4339961,1
-0.8944834,-0.34735298,0.9599746,-0.26477703,-0.94403195,1.0709933,-1.0804656,4
-0.776666,1.8342907,1.9835305,1.642171,-0.5155537,1.7221264,-0.6661117,1
-0.32927144,0.24944863,0.31462017,0.50073457,0.16842593,2.3611143,-0.42787358,1
5.216406,0.31249943,-4.7221923,4.612938,-4.830934,0.030718714,2.3772974,5
0.30460095,1.0131775,0.39005017,-0.7333362,-2.0119808,1.075786,0.5040727,3
-0.2497444,-0.7277032,-0.3225608,-3.9883473,-2.913791,-0.57969475,-1.1423938,3
-1.5494308,0.58508515,0.053730406,-0.2146774,0.317468,-1.2888515,0.40174586,2
-0.6316722,1.3714902,-0.07322787,0.68229365,0.646808,1.7158945,3.2037864,1
-0.4014286,1.2768201,1.0942566,1.4564686,0.3838029,0.39466605,0.30115253,2
0.24968709,1.2854315,1.786489,-0.017690763,0.099986106,-1.0839562,0.57819825,2
0.62358916,-1.140697,1.498719,-0.19138187,-0.86249554,-1.477321,0.15951642,2
0.6428335,5.1090975,-0.055633366,-1.7112998,-1.1388597,0.5382399,1.5811584,1
-1.5391111,-1.071009,-0.6490417,-0.54777354,-3.7417836,0.33120623,-1.3457217,3
-0.08115707,0.59701455,-0.002611205,-0.88919216,-1.2942986,-0.54638135,1.9630475,2
-1.3634168,0.33770192,-0.856853,0.52209663,-1.7344553,1.2154045,0.7872136,4
0.3701996,0.79522204,-0.47582155,-0.25630122,1.8610783,0.7124608,0.3505658,1
-0.4149451,-0.08106091,-0.6917393,-1.1069701,-0.7041028,0.24108735,-0.5342947,2
-0.3528764,1.8531731,1.1318349,0.82827026,0.42240602,2.6057248,-1.2110082,2
10.526303,1.7833822,-1.5425742,-0.96354765,-0.78837967,2.5691977,-1.604528,9
0.36203402,-0.41122958,-0.5337754,1.6729306,1.0126592,-1.4693607,0.26856506,2
1.019481,-2.1210601,-2.2224388,0.8235438,-1.1313719,1.1481835,0.43504998,4
0.84655833,0.3069138,1.5452673,0.83968943,-2.0400305,-0.07908725,0.11393757,2
1.3830942,-0.33760557,0.45075428,-0.033530116,-1.9348035,1.0524834,-0.9397698,1
-0.69625056,1.166245,1.980004,-1.6401404,-0.13995482,-0.17695408,0.56361663,1
-0.9285283,-0.40326706,0.6800892,0.28294042,-1.0873055,1.0733217,-0.24458484,2
-0.95252496,-0.49096498,-0.22815947,0.684898,0.94857204,0.3675432,0.581198,2
1.3490169,0.9097947,-0.55468243,-0.009602413,-0.77578676,-0.6482166,0.5131024,2
0.089080304,0.52487254,1.38412,1.7570584,1.1350743,-1.3437986,1.6247944,2
0.096713066,0.92408645,0.10194129,0.54312843,-0.27537563,0.0535905,0.71120185,2
0.892114,0.44535187,-1.9051161,0.8417722,-0.9899485,0.12370989,0.49756843,1
-0.5313154,0.92901915,0.99932796,1.598093,-0.717677,2.188678,-2.096992,4
0.2354364,1.0213052,0.45496964,-0.77288115,-0.7783699,1.433687,-0.65869784,2
0.06615983,1.4661027,0.37373495,0.6679166,-1.3969235,0.47203407,0.42325485,2
0.3704687,-0.3516666,-0.61031544,0.30281577,-1.7354776,0.28062972,0.2209379,4
1.7900466,1.7545416,-1.4354926,-1.1048198,-0.7687034,0.68589324,2.2609334,1
1.49729,-2.5175786,-0.26191413,-2.2755964,-1.2269967,-1.2274469,-1.7522813,3
-1.0137627,0.20036949,-0.59145635,1.2759454,0.59678346,-1.8783977,1.1709291,2
0.21230246,0.54669476,0.24038321,-0.8566487,-0.7255497,0.9389203,0.16728349,2
-0.06461611,-0.9734854,0.98327667,0.3568211,2.1376936,0.01998571,1.2603525,1
3.1810505,-1.2627666,0.93878967,-0.103393026,-5.0086665,1.4896872,3.5933337,1
0.091579005,0.07796018,0.52326435,0.39984417,-2.09578,2.0159192,0.7154301,2
1.1199857,1.2717335,1.7278582,0.024540327,-0.1284329,-0.13838208,-0.4420078,2
0.8250645,-0.044943117,0.8835637,-0.77391356,-2.6213162,1.2363343,0.52602667,3
0.9077454,0.7898592,2.5495255,1.2192475,-3.6908793,-1.1857651,-2.5692146,1
-1.3367898,1.0491941,3.6196604,2.2549763,-0.84595805,0.79996395,-0.5952622,1
-0.31670502,0.8491222,3.330811,0.84228927,-0.5302516,1.5572056,-0.47350523,1
0.10547069,-0.9575085,0.3901813,-0.91252244,-0.93379074,1.256611,-0.53825414,3
0.41217282,-1.3251297,0.6387793,0.11828719,-2.8277853,0.03230861,-0.69016486,2
1.0503165,2.0383182,2.7486308,-0.66709214,-0.68181837,0.21888256,-0.3857467,2
-0.40447173,1.0393326,2.660587,-1.614638,-1.2177396,0.15635203,0.2699858,1
-1.4374969,-0.17903987,1.6408895,0.8213357,-1.7800723,-0.67800814,-1.1780353,2
-0.319186,0.7939762,1.8766962,-1.4385741,-1.5659996,0.48470595,1.1760422,2
-0.045304332,1.4292074,3.175549,-2.4202662,0.5653208,-0.14521782,1.9197208,2
-0.9517006,-1.1617086,0.31543213,-0.9030426,-1.463366,-0.18745382,-0.93547267,3
1.7851046,1.7455302,1.1654916,-2.556986,-1.7873032,0.24593332,2.6634007,1
0.37552527,1.1331892,-0.4738152,0.83435553,-0.39447746,1.2635729,2.5470176,2
-0.9965955,-0.42616528,-0.3981232,1.3810492,-2.6570458,0.57922065,-2.467742,2
0.3252914,1.9240514,2.4703474,0.24320567,-0.047573682,0.43814778,0.93745327,1
0.78768593,0.3279775,-0.031571917,-0.646652,1.409161,-1.2507491,0.8710431,2
-0.32622308,1.1614496,0.29902565,0.3234284,-1.519249,-1.9129448,2.1904502,2
0.5645027,0.6786625,0.9598761,0.056043617,-0.58069706,-0.8323687,0.49654168,1
-0.37085766,-0.29633427,-1.05754,0.25239083,-2.5293126,1.6150384,-1.2930973,4
-1.8937911,1.2816467,-0.16824615,-0.16562113,-1.7160835,0.9506311,2.2787342,2
-0.26741865,0.57298434,0.25252715,0.2027736,-0.027778681,0.33780846,-2.0409636,2
0.17747784,-0.80902356,-0.56207526,2.0036895,-0.53753006,1.6070522,-1.848227,3
-0.56552285,-1.2442504,-1.3611308,0.91907334,-0.00027301535,1.3426301,-1.2619466,4
0.27488688,1.9749627,-0.3634652,-1.1248703,1.2520036,-2.071692,0.4926232,1
0.62480223,1.992427,-0.03384825,0.957578,-0.7148054,1.3186059,0.37178805,1
